"respID","obsID","alt","choice","price","fuelEconomy","accelTime","powertrain"
228,2272,3,0,25,30,8,"elec"
228,2273,1,0,25,25,6,"gas"
228,2273,2,0,25,20,7,"elec"
228,2273,3,1,15,20,6,"elec"
228,2274,1,0,15,30,6,"elec"
228,2274,2,1,15,30,6,"gas"
228,2274,3,0,15,20,8,"elec"
228,2275,1,1,15,25,6,"gas"
228,2275,2,0,20,25,8,"elec"
228,2275,3,0,20,30,7,"gas"
228,2276,1,0,15,30,6,"elec"
228,2276,2,0,20,30,6,"elec"
228,2276,3,1,15,25,8,"gas"
228,2277,1,1,15,25,6,"elec"
228,2277,2,0,25,20,8,"gas"
228,2277,3,0,20,30,7,"gas"
228,2278,1,1,15,20,6,"gas"
228,2278,2,0,25,30,6,"gas"
228,2278,3,0,15,30,8,"elec"
228,2279,1,1,15,25,8,"gas"
228,2279,2,0,20,25,6,"gas"
228,2279,3,0,15,30,8,"gas"
228,2280,1,0,15,20,8,"elec"
228,2280,2,1,15,25,6,"gas"
228,2280,3,0,15,30,7,"elec"
229,2281,1,0,25,20,8,"gas"
229,2281,2,0,25,30,6,"elec"
229,2281,3,1,15,20,8,"elec"
229,2282,1,1,15,20,8,"gas"
229,2282,2,0,15,20,6,"gas"
229,2282,3,0,25,25,6,"gas"
229,2283,1,0,25,20,8,"elec"
229,2283,2,0,20,20,6,"elec"
229,2283,3,1,20,20,8,"elec"
229,2284,1,1,15,30,8,"elec"
229,2284,2,0,15,30,6,"elec"
229,2284,3,0,20,20,6,"elec"
229,2285,1,0,25,30,8,"gas"
229,2285,2,1,20,25,8,"gas"
229,2285,3,0,20,20,8,"gas"
229,2286,1,1,20,25,7,"gas"
229,2286,2,0,15,30,6,"elec"
229,2286,3,0,20,30,6,"elec"
229,2287,1,0,15,30,8,"gas"
229,2287,2,0,25,20,6,"elec"
229,2287,3,1,15,25,7,"gas"
229,2288,1,0,25,20,6,"elec"
229,2288,2,1,15,30,8,"gas"
229,2288,3,0,25,30,7,"gas"
229,2289,1,0,20,30,7,"gas"
229,2289,2,1,15,30,7,"gas"
229,2289,3,0,20,30,7,"elec"
229,2290,1,1,15,30,8,"gas"
229,2290,2,0,20,20,7,"elec"
229,2290,3,0,25,25,7,"gas"
230,2291,1,0,20,25,7,"gas"
230,2291,2,0,25,30,8,"gas"
230,2291,3,1,15,25,6,"gas"
230,2292,1,0,25,20,8,"gas"
230,2292,2,0,20,20,6,"elec"
230,2292,3,1,25,25,6,"gas"
230,2293,1,0,20,25,8,"gas"
230,2293,2,1,20,25,6,"gas"
230,2293,3,0,20,30,8,"gas"
230,2294,1,0,15,20,6,"elec"
230,2294,2,0,20,25,6,"elec"
230,2294,3,1,15,25,8,"elec"
230,2295,1,0,25,25,7,"elec"
230,2295,2,0,20,30,8,"elec"
230,2295,3,1,15,25,7,"elec"
230,2296,1,1,15,25,8,"gas"
230,2296,2,0,20,20,6,"gas"
230,2296,3,0,25,20,7,"elec"
230,2297,1,0,20,20,7,"elec"
230,2297,2,1,15,20,8,"gas"
230,2297,3,0,15,20,6,"elec"
230,2298,1,0,25,30,8,"gas"
230,2298,2,0,20,20,6,"elec"
230,2298,3,1,15,25,7,"elec"
230,2299,1,1,15,30,8,"gas"
230,2299,2,0,20,25,7,"elec"
230,2299,3,0,25,25,6,"gas"
230,2300,1,0,25,20,6,"elec"
230,2300,2,0,25,30,7,"elec"
230,2300,3,1,15,30,6,"elec"
231,2301,1,1,20,30,8,"gas"
231,2301,2,0,20,25,7,"gas"
231,2301,3,0,20,25,6,"gas"
231,2302,1,0,25,20,6,"elec"
231,2302,2,0,25,30,8,"elec"
231,2302,3,1,20,20,8,"gas"
231,2303,1,0,15,20,6,"elec"
231,2303,2,1,15,20,6,"gas"
231,2303,3,0,20,20,7,"gas"
231,2304,1,1,20,30,6,"gas"
231,2304,2,0,20,20,8,"gas"
231,2304,3,0,25,20,6,"elec"
231,2305,1,0,20,20,8,"gas"
231,2305,2,1,15,25,7,"gas"
231,2305,3,0,25,30,7,"gas"
231,2306,1,1,15,20,7,"gas"
231,2306,2,0,25,25,7,"gas"
231,2306,3,0,25,25,6,"gas"
231,2307,1,0,15,20,7,"elec"
231,2307,2,0,20,25,6,"gas"
231,2307,3,1,15,30,8,"gas"
231,2308,1,1,15,30,6,"elec"
231,2308,2,0,25,20,7,"elec"
231,2308,3,0,20,20,6,"elec"
231,2309,1,1,15,25,8,"gas"
231,2309,2,0,15,30,8,"elec"
231,2309,3,0,20,20,6,"elec"
231,2310,1,1,15,20,6,"gas"
231,2310,2,0,25,25,7,"elec"
231,2310,3,0,20,30,6,"elec"
232,2311,1,0,15,20,6,"elec"
232,2311,2,0,20,25,7,"gas"
232,2311,3,1,15,30,6,"elec"
232,2312,1,0,25,20,8,"elec"
232,2312,2,0,20,20,7,"gas"
232,2312,3,1,25,30,6,"gas"
232,2313,1,0,20,25,7,"elec"
232,2313,2,0,20,30,6,"elec"
232,2313,3,1,15,25,6,"elec"
232,2314,1,0,20,20,7,"gas"
232,2314,2,1,15,30,6,"elec"
232,2314,3,0,15,30,7,"elec"
232,2315,1,0,20,25,6,"elec"
232,2315,2,1,15,30,7,"elec"
232,2315,3,0,20,30,8,"elec"
232,2316,1,0,25,20,8,"gas"
232,2316,2,1,15,25,8,"gas"
232,2316,3,0,20,30,8,"elec"
232,2317,1,1,20,20,6,"gas"
232,2317,2,0,25,30,8,"gas"
232,2317,3,0,20,20,8,"gas"
232,2318,1,0,20,25,7,"elec"
232,2318,2,0,15,30,7,"elec"
232,2318,3,1,15,20,8,"gas"
232,2319,1,1,15,25,8,"gas"
232,2319,2,0,15,20,7,"elec"
232,2319,3,0,20,20,7,"elec"
232,2320,1,1,20,25,8,"gas"
232,2320,2,0,20,25,7,"elec"
232,2320,3,0,15,20,6,"elec"
233,2321,1,0,25,30,6,"elec"
233,2321,2,1,25,30,6,"gas"
233,2321,3,0,25,20,8,"elec"
233,2322,1,0,20,20,6,"gas"
233,2322,2,1,20,30,6,"gas"
233,2322,3,0,20,30,8,"gas"
233,2323,1,1,15,30,6,"gas"
233,2323,2,0,20,25,7,"elec"
233,2323,3,0,15,20,8,"elec"
233,2324,1,0,15,25,8,"gas"
233,2324,2,0,25,25,7,"elec"
233,2324,3,1,15,25,6,"gas"
233,2325,1,1,15,30,6,"gas"
233,2325,2,0,15,20,7,"elec"
233,2325,3,0,15,30,7,"elec"
233,2326,1,0,20,30,7,"elec"
233,2326,2,1,15,30,8,"elec"
233,2326,3,0,20,25,8,"elec"
233,2327,1,1,15,25,6,"elec"
233,2327,2,0,20,20,8,"elec"
233,2327,3,0,15,20,6,"elec"
233,2328,1,1,15,30,7,"gas"
233,2328,2,0,20,25,6,"elec"
233,2328,3,0,15,30,8,"elec"
233,2329,1,1,15,20,7,"gas"
233,2329,2,0,25,25,8,"gas"
233,2329,3,0,20,25,6,"gas"
233,2330,1,0,25,25,8,"elec"
233,2330,2,1,15,30,6,"gas"
233,2330,3,0,25,25,8,"gas"
234,2331,1,1,15,20,8,"gas"
234,2331,2,0,25,25,8,"gas"
234,2331,3,0,20,25,6,"gas"
234,2332,1,0,20,25,6,"gas"
234,2332,2,1,15,30,8,"gas"
234,2332,3,0,20,25,7,"gas"
234,2333,1,0,20,25,7,"gas"
234,2333,2,0,15,20,7,"elec"
234,2333,3,1,15,20,6,"gas"
234,2334,1,0,15,20,7,"gas"
234,2334,2,1,15,30,8,"gas"
234,2334,3,0,25,25,8,"gas"
234,2335,1,0,25,25,8,"gas"
234,2335,2,0,15,20,6,"elec"
234,2335,3,1,15,30,7,"elec"
234,2336,1,0,25,30,7,"elec"
234,2336,2,1,15,20,8,"elec"
234,2336,3,0,25,30,7,"gas"
234,2337,1,1,15,25,8,"elec"
234,2337,2,0,25,30,7,"gas"
234,2337,3,0,20,30,7,"elec"
234,2338,1,0,25,30,8,"gas"
234,2338,2,0,20,25,7,"gas"
234,2338,3,1,20,30,6,"gas"
234,2339,1,1,15,20,6,"gas"
234,2339,2,0,25,30,7,"elec"
234,2339,3,0,15,20,7,"elec"
234,2340,1,0,25,25,6,"elec"
234,2340,2,1,15,25,6,"gas"
234,2340,3,0,25,30,7,"gas"
235,2341,1,0,25,20,6,"elec"
235,2341,2,1,15,25,7,"gas"
235,2341,3,0,20,20,7,"gas"
235,2342,1,1,15,25,8,"gas"
235,2342,2,0,25,20,7,"elec"
235,2342,3,0,25,30,6,"gas"
235,2343,1,0,20,20,6,"elec"
235,2343,2,1,15,25,7,"elec"
235,2343,3,0,20,25,8,"gas"
235,2344,1,0,25,25,7,"gas"
235,2344,2,0,15,20,6,"elec"
235,2344,3,1,15,30,8,"elec"
235,2345,1,0,15,25,6,"elec"
235,2345,2,0,25,30,8,"elec"
235,2345,3,1,15,25,7,"gas"
235,2346,1,0,25,25,7,"elec"
235,2346,2,0,20,20,7,"gas"
235,2346,3,1,15,20,8,"gas"
235,2347,1,0,25,20,7,"elec"
235,2347,2,0,20,25,6,"elec"
235,2347,3,1,15,30,6,"elec"
235,2348,1,0,25,25,8,"gas"
235,2348,2,0,25,25,6,"gas"
235,2348,3,1,20,20,8,"elec"
235,2349,1,0,25,25,6,"elec"
235,2349,2,1,15,30,8,"gas"
235,2349,3,0,20,30,8,"elec"
235,2350,1,1,15,25,8,"gas"
235,2350,2,0,25,30,6,"gas"
235,2350,3,0,25,20,8,"elec"
236,2351,1,0,25,30,6,"elec"
236,2351,2,1,15,20,8,"gas"
236,2351,3,0,25,25,6,"gas"
236,2352,1,0,25,25,7,"gas"
236,2352,2,1,20,20,8,"gas"
236,2352,3,0,25,20,8,"elec"
236,2353,1,0,20,20,8,"elec"
236,2353,2,1,15,25,6,"gas"
236,2353,3,0,20,20,6,"gas"
236,2354,1,0,20,30,8,"elec"
236,2354,2,0,25,30,6,"gas"
236,2354,3,1,15,25,7,"elec"
236,2355,1,0,20,25,6,"elec"
236,2355,2,1,15,25,8,"elec"
236,2355,3,0,20,25,7,"gas"
236,2356,1,0,20,25,8,"gas"
236,2356,2,0,20,20,8,"elec"
236,2356,3,1,15,20,8,"gas"
236,2357,1,1,15,25,6,"gas"
236,2357,2,0,20,25,6,"gas"
236,2357,3,0,15,20,8,"elec"
236,2358,1,0,20,20,6,"elec"
236,2358,2,0,25,20,6,"gas"
236,2358,3,1,20,25,6,"elec"
236,2359,1,0,25,20,6,"elec"
236,2359,2,1,15,25,7,"gas"
236,2359,3,0,15,30,8,"elec"
236,2360,1,1,20,30,6,"elec"
236,2360,2,0,20,25,6,"elec"
236,2360,3,0,25,20,8,"elec"
237,2361,1,0,25,30,7,"gas"
237,2361,2,0,25,30,6,"elec"
237,2361,3,1,15,30,7,"gas"
237,2362,1,0,25,20,7,"elec"
237,2362,2,1,15,25,8,"gas"
237,2362,3,0,25,25,6,"elec"
237,2363,1,0,25,20,6,"elec"
237,2363,2,1,20,25,8,"gas"
237,2363,3,0,20,20,6,"gas"
237,2364,1,1,20,25,6,"gas"
237,2364,2,0,15,30,7,"elec"
237,2364,3,0,25,30,7,"gas"
237,2365,1,0,25,30,6,"elec"
237,2365,2,1,15,25,8,"gas"
237,2365,3,0,15,25,7,"elec"
237,2366,1,0,15,25,7,"elec"
237,2366,2,1,20,25,7,"gas"
237,2366,3,0,25,25,8,"elec"
237,2367,1,1,20,30,7,"gas"
237,2367,2,0,25,25,6,"elec"
237,2367,3,0,25,25,8,"gas"
237,2368,1,0,20,20,6,"gas"
237,2368,2,0,15,25,7,"elec"
237,2368,3,1,15,25,6,"gas"
237,2369,1,0,25,30,7,"elec"
237,2369,2,0,20,20,6,"elec"
237,2369,3,1,20,30,6,"gas"
237,2370,1,0,20,30,8,"elec"
237,2370,2,1,15,30,6,"gas"
237,2370,3,0,20,25,6,"elec"
238,2371,1,0,25,30,8,"elec"
238,2371,2,0,25,25,6,"elec"
238,2371,3,1,15,30,7,"elec"
238,2372,1,1,15,20,6,"gas"
238,2372,2,0,15,30,7,"elec"
238,2372,3,0,20,30,8,"elec"
238,2373,1,0,25,30,8,"elec"
238,2373,2,1,20,25,8,"gas"
238,2373,3,0,25,20,6,"gas"
238,2374,1,0,15,20,8,"elec"
238,2374,2,0,20,20,7,"elec"
238,2374,3,1,20,25,8,"gas"
238,2375,1,0,20,25,6,"elec"
238,2375,2,1,15,20,7,"gas"
238,2375,3,0,25,30,6,"elec"
238,2376,1,1,25,25,8,"gas"
238,2376,2,0,25,30,7,"elec"
238,2376,3,0,25,20,6,"elec"
238,2377,1,0,15,30,6,"elec"
238,2377,2,1,15,30,6,"gas"
238,2377,3,0,15,30,7,"elec"
238,2378,1,0,25,20,6,"elec"
238,2378,2,1,20,30,8,"elec"
238,2378,3,0,20,20,7,"elec"
238,2379,1,0,25,25,6,"elec"
238,2379,2,1,15,20,7,"gas"
238,2379,3,0,15,30,7,"gas"
238,2380,1,1,15,20,6,"gas"
238,2380,2,0,25,30,7,"gas"
238,2380,3,0,25,20,8,"elec"
239,2381,1,0,25,25,6,"elec"
239,2381,2,0,25,20,7,"gas"
239,2381,3,1,15,30,7,"elec"
239,2382,1,0,25,30,6,"gas"
239,2382,2,0,20,30,7,"elec"
239,2382,3,1,15,25,8,"elec"
239,2383,1,0,25,25,6,"elec"
239,2383,2,1,15,20,6,"gas"
239,2383,3,0,20,25,6,"elec"
239,2384,1,0,20,20,8,"elec"
239,2384,2,0,15,20,6,"elec"
239,2384,3,1,20,30,8,"elec"
239,2385,1,0,25,20,8,"gas"
239,2385,2,1,15,25,8,"gas"
239,2385,3,0,20,25,7,"gas"
239,2386,1,0,25,20,8,"gas"
239,2386,2,0,20,20,7,"gas"
239,2386,3,1,20,25,7,"gas"
239,2387,1,0,20,20,8,"elec"
239,2387,2,0,25,25,7,"elec"
239,2387,3,1,25,25,6,"elec"
239,2388,1,0,20,30,8,"gas"
239,2388,2,0,15,20,7,"elec"
239,2388,3,1,15,25,6,"elec"
239,2389,1,1,15,20,7,"gas"
239,2389,2,0,20,30,7,"elec"
239,2389,3,0,20,25,7,"elec"
239,2390,1,0,20,25,6,"gas"
239,2390,2,0,20,25,8,"elec"
239,2390,3,1,20,25,7,"gas"
240,2391,1,0,15,20,7,"gas"
240,2391,2,1,15,30,8,"gas"
240,2391,3,0,25,25,6,"elec"
240,2392,1,1,20,30,6,"gas"
240,2392,2,0,25,20,6,"gas"
240,2392,3,0,20,20,6,"elec"
240,2393,1,0,25,25,6,"gas"
240,2393,2,1,20,30,6,"gas"
240,2393,3,0,25,30,7,"elec"
240,2394,1,1,15,30,6,"elec"
240,2394,2,0,20,20,7,"elec"
240,2394,3,0,15,30,8,"elec"
240,2395,1,0,15,20,8,"elec"
240,2395,2,1,15,25,8,"gas"
240,2395,3,0,20,30,7,"gas"
240,2396,1,1,25,25,6,"gas"
240,2396,2,0,25,30,6,"elec"
240,2396,3,0,25,20,6,"gas"
240,2397,1,0,25,20,6,"gas"
240,2397,2,1,15,30,8,"elec"
240,2397,3,0,25,30,7,"gas"
240,2398,1,0,20,30,7,"gas"
240,2398,2,0,25,25,8,"elec"
240,2398,3,1,20,30,8,"gas"
240,2399,1,1,15,25,8,"gas"
240,2399,2,0,20,30,7,"gas"
240,2399,3,0,15,25,8,"elec"
240,2400,1,0,25,20,6,"elec"
240,2400,2,1,15,25,6,"elec"
240,2400,3,0,25,30,7,"gas"
241,2401,1,0,20,25,8,"elec"
241,2401,2,0,25,30,7,"elec"
241,2401,3,1,20,25,7,"elec"
241,2402,1,0,20,25,8,"gas"
241,2402,2,1,15,30,7,"gas"
241,2402,3,0,20,30,7,"elec"
241,2403,1,1,20,25,7,"gas"
241,2403,2,0,20,30,8,"elec"
241,2403,3,0,15,20,6,"elec"
241,2404,1,0,25,25,6,"elec"
241,2404,2,1,15,20,7,"gas"
241,2404,3,0,20,25,8,"elec"
241,2405,1,0,20,30,6,"gas"
241,2405,2,0,15,30,7,"elec"
241,2405,3,1,15,20,8,"gas"
241,2406,1,0,15,25,8,"elec"
241,2406,2,0,20,20,8,"elec"
241,2406,3,1,20,25,6,"gas"
241,2407,1,0,20,30,8,"gas"
241,2407,2,0,15,30,8,"elec"
241,2407,3,1,15,30,7,"gas"
241,2408,1,1,15,25,7,"gas"
241,2408,2,0,20,25,7,"elec"
241,2408,3,0,20,20,7,"elec"
241,2409,1,0,25,20,6,"elec"
241,2409,2,1,20,30,8,"gas"
241,2409,3,0,20,25,6,"gas"
241,2410,1,0,25,30,8,"elec"
241,2410,2,0,15,25,8,"elec"
241,2410,3,1,15,30,7,"elec"
242,2411,1,1,15,20,8,"elec"
242,2411,2,0,15,30,8,"elec"
242,2411,3,0,25,30,6,"gas"
242,2412,1,0,25,20,8,"gas"
242,2412,2,0,20,25,6,"gas"
242,2412,3,1,20,30,7,"elec"
242,2413,1,0,20,25,6,"elec"
242,2413,2,1,15,20,6,"elec"
242,2413,3,0,20,30,6,"elec"
242,2414,1,0,15,30,8,"elec"
242,2414,2,1,20,20,6,"gas"
242,2414,3,0,25,30,6,"gas"
242,2415,1,1,20,25,8,"gas"
242,2415,2,0,15,20,8,"elec"
242,2415,3,0,20,20,6,"elec"
242,2416,1,0,20,25,7,"gas"
242,2416,2,1,15,30,6,"elec"
242,2416,3,0,20,20,8,"elec"
242,2417,1,0,20,25,6,"gas"
242,2417,2,1,15,30,7,"elec"
242,2417,3,0,25,30,6,"elec"
242,2418,1,1,25,20,7,"gas"
242,2418,2,0,20,25,7,"elec"
242,2418,3,0,25,20,6,"elec"
242,2419,1,0,25,20,6,"gas"
242,2419,2,1,20,30,8,"gas"
242,2419,3,0,20,20,7,"elec"
242,2420,1,1,15,25,8,"elec"
242,2420,2,0,15,20,8,"elec"
242,2420,3,0,20,30,8,"elec"
243,2421,1,0,20,30,7,"gas"
243,2421,2,0,25,30,6,"elec"
243,2421,3,1,20,25,8,"gas"
243,2422,1,1,20,30,6,"gas"
243,2422,2,0,15,20,7,"gas"
243,2422,3,0,15,25,8,"gas"
243,2423,1,1,20,25,8,"gas"
243,2423,2,0,25,30,7,"gas"
243,2423,3,0,25,20,7,"gas"
243,2424,1,1,20,30,7,"elec"
243,2424,2,0,25,30,7,"elec"
243,2424,3,0,20,25,6,"elec"
243,2425,1,0,25,25,6,"gas"
243,2425,2,0,15,30,6,"elec"
243,2425,3,1,15,20,6,"gas"
243,2426,1,0,25,20,8,"gas"
243,2426,2,1,15,30,8,"gas"
243,2426,3,0,20,25,6,"gas"
243,2427,1,0,15,25,8,"elec"
243,2427,2,1,15,20,7,"elec"
243,2427,3,0,20,30,7,"elec"
243,2428,1,0,25,25,7,"elec"
243,2428,2,0,25,25,8,"elec"
243,2428,3,1,20,25,7,"gas"
243,2429,1,0,20,20,7,"elec"
243,2429,2,1,15,20,8,"elec"
243,2429,3,0,25,30,8,"gas"
243,2430,1,0,25,30,7,"elec"
243,2430,2,0,20,25,8,"elec"
243,2430,3,1,25,30,6,"gas"
244,2431,1,0,20,25,8,"elec"
244,2431,2,1,20,30,8,"elec"
244,2431,3,0,25,20,8,"elec"
244,2432,1,0,25,30,7,"elec"
244,2432,2,1,20,25,7,"gas"
244,2432,3,0,25,20,7,"gas"
244,2433,1,1,20,20,6,"gas"
244,2433,2,0,25,30,6,"elec"
244,2433,3,0,25,25,6,"elec"
244,2434,1,1,15,25,7,"gas"
244,2434,2,0,25,30,6,"elec"
244,2434,3,0,25,30,8,"elec"
244,2435,1,1,15,20,6,"elec"
244,2435,2,0,25,20,6,"elec"
244,2435,3,0,15,30,6,"elec"
244,2436,1,0,15,20,7,"elec"
244,2436,2,1,15,30,6,"gas"
244,2436,3,0,25,30,7,"elec"
244,2437,1,1,20,20,6,"gas"
244,2437,2,0,20,25,8,"gas"
244,2437,3,0,25,20,6,"gas"
244,2438,1,0,15,20,7,"elec"
244,2438,2,0,15,25,6,"elec"
244,2438,3,1,20,25,8,"gas"
244,2439,1,0,20,30,6,"gas"
244,2439,2,1,15,25,6,"gas"
244,2439,3,0,25,30,6,"elec"
244,2440,1,0,20,30,6,"gas"
244,2440,2,1,15,20,6,"gas"
244,2440,3,0,25,20,8,"elec"
245,2441,1,0,25,30,6,"elec"
245,2441,2,1,20,25,8,"gas"
245,2441,3,0,25,30,7,"elec"
245,2442,1,0,20,25,7,"gas"
245,2442,2,1,20,20,7,"gas"
245,2442,3,0,20,30,6,"gas"
245,2443,1,0,25,20,7,"gas"
245,2443,2,0,25,20,6,"elec"
245,2443,3,1,15,20,6,"gas"
245,2444,1,1,15,25,6,"elec"
245,2444,2,0,15,25,8,"elec"
245,2444,3,0,20,30,7,"gas"
245,2445,1,1,20,30,8,"gas"
245,2445,2,0,20,30,6,"elec"
245,2445,3,0,20,25,8,"elec"
245,2446,1,0,15,25,7,"elec"
245,2446,2,1,15,25,8,"gas"
245,2446,3,0,15,25,8,"elec"
245,2447,1,1,15,30,7,"gas"
245,2447,2,0,20,20,6,"gas"
245,2447,3,0,20,20,6,"elec"
245,2448,1,0,20,30,8,"gas"
245,2448,2,0,20,20,6,"elec"
245,2448,3,1,20,20,6,"gas"
245,2449,1,0,20,30,7,"elec"
245,2449,2,1,20,30,6,"gas"
245,2449,3,0,25,30,8,"elec"
245,2450,1,0,25,30,7,"gas"
245,2450,2,1,20,25,6,"gas"
245,2450,3,0,25,20,7,"gas"
246,2451,1,0,25,30,6,"elec"
246,2451,2,1,20,30,6,"gas"
246,2451,3,0,20,25,8,"elec"
246,2452,1,0,15,20,6,"elec"
246,2452,2,0,25,25,6,"elec"
246,2452,3,1,15,20,7,"gas"
246,2453,1,1,15,25,8,"gas"
246,2453,2,0,25,30,8,"gas"
246,2453,3,0,25,30,6,"elec"
246,2454,1,1,20,25,6,"gas"
246,2454,2,0,20,25,6,"elec"
246,2454,3,0,25,25,8,"gas"
246,2455,1,0,25,30,8,"elec"
246,2455,2,1,25,25,7,"gas"
246,2455,3,0,25,25,6,"gas"
246,2456,1,0,15,20,6,"elec"
246,2456,2,1,15,30,6,"gas"
246,2456,3,0,25,25,7,"gas"
246,2457,1,0,20,25,8,"elec"
246,2457,2,0,25,30,7,"gas"
246,2457,3,1,15,25,8,"gas"
246,2458,1,0,25,30,6,"gas"
246,2458,2,0,25,30,8,"gas"
246,2458,3,1,15,20,6,"gas"
246,2459,1,0,25,25,7,"elec"
246,2459,2,1,15,30,8,"elec"
246,2459,3,0,20,20,6,"gas"
246,2460,1,0,20,25,8,"elec"
246,2460,2,0,25,30,8,"elec"
246,2460,3,1,15,30,6,"elec"
247,2461,1,0,20,25,8,"elec"
247,2461,2,0,25,20,7,"elec"
247,2461,3,1,15,25,6,"gas"
247,2462,1,0,25,25,7,"elec"
247,2462,2,0,20,25,6,"elec"
247,2462,3,1,15,20,6,"gas"
247,2463,1,0,20,30,6,"elec"
247,2463,2,0,25,30,6,"gas"
247,2463,3,1,15,20,7,"gas"
247,2464,1,0,20,25,7,"gas"
247,2464,2,0,20,25,8,"elec"
247,2464,3,1,15,30,7,"gas"
247,2465,1,0,20,30,7,"elec"
247,2465,2,0,20,20,6,"gas"
247,2465,3,1,15,30,8,"gas"
247,2466,1,1,20,30,6,"elec"
247,2466,2,0,25,20,6,"elec"
247,2466,3,0,25,20,6,"gas"
247,2467,1,1,15,25,7,"elec"
247,2467,2,0,20,30,6,"elec"
247,2467,3,0,25,30,6,"gas"
247,2468,1,0,15,25,8,"gas"
247,2468,2,1,15,20,6,"gas"
247,2468,3,0,20,25,7,"gas"
247,2469,1,0,20,25,7,"elec"
247,2469,2,1,15,30,7,"gas"
247,2469,3,0,20,30,6,"gas"
247,2470,1,1,15,30,6,"gas"
247,2470,2,0,15,25,8,"elec"
247,2470,3,0,15,20,8,"elec"
248,2471,1,0,20,30,8,"elec"
248,2471,2,0,20,20,7,"elec"
248,2471,3,1,15,30,8,"gas"
248,2472,1,0,20,20,7,"elec"
248,2472,2,0,20,30,7,"gas"
248,2472,3,1,15,25,7,"gas"
248,2473,1,0,25,20,7,"gas"
248,2473,2,0,25,30,7,"gas"
248,2473,3,1,15,25,7,"gas"
248,2474,1,0,25,20,8,"gas"
248,2474,2,0,25,25,7,"elec"
248,2474,3,1,15,20,6,"gas"
248,2475,1,0,25,30,8,"elec"
248,2475,2,1,15,20,8,"gas"
248,2475,3,0,15,30,7,"elec"
248,2476,1,0,20,20,7,"gas"
248,2476,2,1,20,30,6,"gas"
248,2476,3,0,20,30,7,"elec"
248,2477,1,0,15,25,6,"elec"
248,2477,2,1,15,25,8,"gas"
248,2477,3,0,20,25,6,"gas"
248,2478,1,0,20,25,6,"elec"
248,2478,2,0,15,20,7,"gas"
248,2478,3,1,15,25,7,"elec"
248,2479,1,1,15,25,8,"elec"
248,2479,2,0,20,20,8,"elec"
248,2479,3,0,25,30,6,"gas"
248,2480,1,1,15,30,6,"elec"
248,2480,2,0,25,30,7,"elec"
248,2480,3,0,25,25,8,"elec"
249,2481,1,0,15,25,6,"elec"
249,2481,2,1,20,20,7,"gas"
249,2481,3,0,25,25,7,"elec"
249,2482,1,0,25,25,7,"gas"
249,2482,2,0,15,20,8,"elec"
249,2482,3,1,15,30,6,"gas"
249,2483,1,0,20,30,6,"elec"
249,2483,2,1,20,25,8,"gas"
249,2483,3,0,20,25,8,"elec"
249,2484,1,1,20,20,7,"gas"
249,2484,2,0,20,20,8,"elec"
249,2484,3,0,25,20,8,"elec"
249,2485,1,0,15,25,6,"elec"
249,2485,2,1,20,25,6,"gas"
249,2485,3,0,20,25,7,"elec"
249,2486,1,0,20,25,7,"elec"
249,2486,2,1,15,30,6,"gas"
249,2486,3,0,25,20,6,"gas"
249,2487,1,1,15,30,7,"elec"
249,2487,2,0,20,30,8,"elec"
249,2487,3,0,20,20,7,"elec"
249,2488,1,1,15,20,6,"elec"
249,2488,2,0,25,30,8,"elec"
249,2488,3,0,25,25,7,"elec"
249,2489,1,0,20,20,7,"gas"
249,2489,2,0,25,20,8,"gas"
249,2489,3,1,15,20,8,"gas"
249,2490,1,1,15,25,6,"gas"
249,2490,2,0,25,20,8,"elec"
249,2490,3,0,15,20,6,"elec"
250,2491,1,0,25,20,8,"elec"
250,2491,2,0,25,25,8,"elec"
250,2491,3,1,20,30,7,"elec"
250,2492,1,1,25,20,6,"gas"
250,2492,2,0,25,20,8,"elec"
250,2492,3,0,20,25,6,"elec"
250,2493,1,0,25,20,8,"elec"
250,2493,2,1,20,25,7,"elec"
250,2493,3,0,25,25,6,"elec"
250,2494,1,0,25,20,6,"gas"
250,2494,2,0,20,20,7,"elec"
250,2494,3,1,20,30,7,"gas"
250,2495,1,1,15,20,8,"gas"
250,2495,2,0,15,25,6,"elec"
250,2495,3,0,20,30,7,"elec"
250,2496,1,1,15,20,6,"gas"
250,2496,2,0,25,20,8,"gas"
250,2496,3,0,25,20,6,"elec"
250,2497,1,1,15,25,6,"elec"
250,2497,2,0,25,20,7,"elec"
250,2497,3,0,20,30,8,"gas"
250,2498,1,1,20,25,8,"gas"
250,2498,2,0,20,20,7,"gas"
250,2498,3,0,25,30,8,"elec"
250,2499,1,0,25,20,6,"elec"
250,2499,2,1,20,30,6,"gas"
250,2499,3,0,25,20,7,"gas"
250,2500,1,1,15,20,8,"gas"
250,2500,2,0,20,20,8,"elec"
250,2500,3,0,15,25,8,"gas"
251,2501,1,1,15,30,7,"gas"
251,2501,2,0,15,30,7,"elec"
251,2501,3,0,20,20,8,"gas"
251,2502,1,1,25,25,7,"gas"
251,2502,2,0,25,30,6,"elec"
251,2502,3,0,25,25,8,"gas"
251,2503,1,0,25,25,8,"elec"
251,2503,2,1,20,25,7,"gas"
251,2503,3,0,20,25,8,"elec"
251,2504,1,1,15,20,6,"elec"
251,2504,2,0,25,20,8,"elec"
251,2504,3,0,20,20,8,"gas"
251,2505,1,0,25,20,7,"elec"
