"respID","obsID","alt","choice","price","fuelEconomy","accelTime","powertrain","group"
130,1294,2,0,25,25,7,"elec","B"
130,1294,3,1,15,30,8,"elec","B"
130,1295,1,0,20,20,6,"elec","B"
130,1295,2,0,25,25,6,"elec","B"
130,1295,3,1,20,25,8,"gas","B"
130,1296,1,0,15,25,7,"elec","B"
130,1296,2,0,25,20,7,"elec","B"
130,1296,3,1,15,30,8,"elec","B"
130,1297,1,0,20,20,8,"elec","B"
130,1297,2,0,25,20,7,"gas","B"
130,1297,3,1,20,20,7,"gas","B"
130,1298,1,0,20,25,6,"gas","B"
130,1298,2,0,25,20,6,"elec","B"
130,1298,3,1,20,25,6,"elec","B"
130,1299,1,0,15,25,6,"gas","B"
130,1299,2,0,15,25,8,"gas","B"
130,1299,3,1,15,30,7,"gas","B"
130,1300,1,0,15,20,6,"elec","B"
130,1300,2,0,20,20,7,"elec","B"
130,1300,3,1,15,20,8,"gas","B"
131,1301,1,1,15,25,6,"gas","B"
131,1301,2,0,15,20,6,"elec","B"
131,1301,3,0,20,25,8,"gas","B"
131,1302,1,1,20,30,8,"gas","B"
131,1302,2,0,25,20,7,"elec","B"
131,1302,3,0,20,25,7,"gas","B"
131,1303,1,0,25,30,7,"gas","B"
131,1303,2,1,15,25,8,"gas","B"
131,1303,3,0,15,25,7,"elec","B"
131,1304,1,0,25,20,8,"gas","B"
131,1304,2,1,15,20,6,"gas","B"
131,1304,3,0,20,30,7,"elec","B"
131,1305,1,1,15,25,8,"elec","B"
131,1305,2,0,15,20,6,"gas","B"
131,1305,3,0,15,25,7,"elec","B"
131,1306,1,1,15,25,6,"gas","B"
131,1306,2,0,25,20,8,"gas","B"
131,1306,3,0,25,20,6,"elec","B"
131,1307,1,0,15,30,6,"elec","B"
131,1307,2,0,25,25,6,"elec","B"
131,1307,3,1,15,25,6,"gas","B"
131,1308,1,0,20,30,7,"gas","B"
131,1308,2,1,15,25,6,"gas","B"
131,1308,3,0,25,20,6,"gas","B"
131,1309,1,1,15,25,6,"elec","B"
131,1309,2,0,25,30,8,"elec","B"
131,1309,3,0,25,30,7,"gas","B"
131,1310,1,0,20,20,8,"elec","B"
131,1310,2,1,20,25,8,"elec","B"
131,1310,3,0,25,20,7,"gas","B"
132,1311,1,1,20,20,7,"elec","B"
132,1311,2,0,25,25,7,"gas","B"
132,1311,3,0,25,30,8,"elec","B"
132,1312,1,1,15,30,6,"elec","B"
132,1312,2,0,15,20,8,"elec","B"
132,1312,3,0,15,25,8,"elec","B"
132,1313,1,0,15,20,6,"gas","B"
132,1313,2,0,25,30,6,"gas","B"
132,1313,3,1,15,30,7,"elec","B"
132,1314,1,1,15,30,7,"gas","B"
132,1314,2,0,20,30,8,"gas","B"
132,1314,3,0,25,30,7,"gas","B"
132,1315,1,0,15,20,8,"elec","B"
132,1315,2,1,20,25,8,"elec","B"
132,1315,3,0,20,25,7,"elec","B"
132,1316,1,0,25,30,6,"gas","B"
132,1316,2,1,25,30,8,"elec","B"
132,1316,3,0,25,20,8,"elec","B"
132,1317,1,0,15,30,8,"elec","B"
132,1317,2,0,25,30,6,"elec","B"
132,1317,3,1,15,20,7,"elec","B"
132,1318,1,0,25,25,7,"elec","B"
132,1318,2,0,25,30,7,"gas","B"
132,1318,3,1,20,25,7,"gas","B"
132,1319,1,0,15,20,8,"elec","B"
132,1319,2,1,20,25,7,"gas","B"
132,1319,3,0,25,25,7,"gas","B"
132,1320,1,1,15,20,6,"elec","B"
132,1320,2,0,15,25,6,"elec","B"
132,1320,3,0,20,20,6,"gas","B"
133,1321,1,0,25,20,8,"elec","B"
133,1321,2,1,15,25,7,"gas","B"
133,1321,3,0,15,20,6,"gas","B"
133,1322,1,1,15,30,6,"elec","B"
133,1322,2,0,15,20,8,"elec","B"
133,1322,3,0,25,20,7,"gas","B"
133,1323,1,0,20,20,7,"elec","B"
133,1323,2,1,15,30,6,"gas","B"
133,1323,3,0,15,25,6,"elec","B"
133,1324,1,1,15,20,6,"elec","B"
133,1324,2,0,20,20,6,"gas","B"
133,1324,3,0,20,25,8,"elec","B"
133,1325,1,0,25,20,6,"gas","B"
133,1325,2,0,25,20,8,"gas","B"
133,1325,3,1,15,20,7,"elec","B"
133,1326,1,1,15,20,6,"gas","B"
133,1326,2,0,25,30,8,"elec","B"
133,1326,3,0,20,30,7,"gas","B"
133,1327,1,0,20,20,8,"elec","B"
133,1327,2,0,25,25,6,"elec","B"
133,1327,3,1,20,25,7,"gas","B"
133,1328,1,1,15,30,7,"gas","B"
133,1328,2,0,25,20,6,"gas","B"
133,1328,3,0,15,25,7,"gas","B"
133,1329,1,0,25,30,6,"elec","B"
133,1329,2,0,20,20,7,"gas","B"
133,1329,3,1,15,20,8,"elec","B"
133,1330,1,0,25,20,7,"elec","B"
133,1330,2,1,20,20,8,"elec","B"
133,1330,3,0,25,25,8,"elec","B"
134,1331,1,0,15,20,8,"gas","B"
134,1331,2,0,15,25,8,"gas","B"
134,1331,3,1,15,25,7,"gas","B"
134,1332,1,1,20,30,6,"gas","B"
134,1332,2,0,25,20,8,"gas","B"
134,1332,3,0,20,20,8,"gas","B"
134,1333,1,0,15,20,7,"elec","B"
134,1333,2,0,25,25,8,"elec","B"
134,1333,3,1,20,25,7,"gas","B"
134,1334,1,1,20,20,6,"gas","B"
134,1334,2,0,25,20,7,"elec","B"
134,1334,3,0,25,25,6,"gas","B"
134,1335,1,1,20,25,6,"gas","B"
134,1335,2,0,20,30,6,"gas","B"
134,1335,3,0,25,20,7,"elec","B"
134,1336,1,1,20,25,7,"gas","B"
134,1336,2,0,25,25,8,"elec","B"
134,1336,3,0,25,20,7,"elec","B"
134,1337,1,1,20,25,6,"gas","B"
134,1337,2,0,15,25,6,"elec","B"
134,1337,3,0,20,20,7,"gas","B"
134,1338,1,1,15,30,6,"elec","B"
134,1338,2,0,15,25,7,"gas","B"
134,1338,3,0,25,30,6,"gas","B"
134,1339,1,0,20,20,6,"elec","B"
134,1339,2,1,15,25,6,"elec","B"
134,1339,3,0,25,25,6,"gas","B"
134,1340,1,0,25,20,8,"gas","B"
134,1340,2,0,25,30,8,"elec","B"
134,1340,3,1,20,25,8,"gas","B"
135,1341,1,0,25,20,7,"gas","B"
135,1341,2,0,25,30,7,"elec","B"
135,1341,3,1,25,25,8,"gas","B"
135,1342,1,1,20,30,7,"gas","B"
135,1342,2,0,25,25,6,"elec","B"
135,1342,3,0,20,30,8,"elec","B"
135,1343,1,1,15,30,7,"gas","B"
135,1343,2,0,20,25,8,"elec","B"
135,1343,3,0,25,25,8,"elec","B"
135,1344,1,1,15,30,6,"gas","B"
135,1344,2,0,15,20,8,"elec","B"
135,1344,3,0,15,25,7,"elec","B"
135,1345,1,0,25,30,8,"gas","B"
135,1345,2,0,25,25,6,"elec","B"
135,1345,3,1,25,20,6,"gas","B"
135,1346,1,0,25,30,7,"elec","B"
135,1346,2,1,25,30,6,"elec","B"
135,1346,3,0,25,20,7,"elec","B"
135,1347,1,0,25,30,7,"elec","B"
135,1347,2,0,25,30,8,"gas","B"
135,1347,3,1,15,30,6,"gas","B"
135,1348,1,1,15,30,7,"elec","B"
135,1348,2,0,25,20,6,"elec","B"
135,1348,3,0,20,25,6,"elec","B"
135,1349,1,1,15,30,6,"elec","B"
135,1349,2,0,20,20,6,"elec","B"
135,1349,3,0,20,25,6,"gas","B"
135,1350,1,0,25,20,6,"elec","B"
135,1350,2,0,25,20,7,"elec","B"
135,1350,3,1,25,25,6,"elec","B"
136,1351,1,0,20,30,8,"gas","B"
136,1351,2,0,25,25,8,"gas","B"
136,1351,3,1,15,20,7,"elec","B"
136,1352,1,0,25,20,7,"elec","B"
136,1352,2,0,25,25,7,"elec","B"
136,1352,3,1,15,25,6,"elec","B"
136,1353,1,0,25,30,7,"elec","B"
136,1353,2,0,25,30,8,"gas","B"
136,1353,3,1,15,20,7,"gas","B"
136,1354,1,0,25,20,8,"gas","B"
136,1354,2,1,20,30,6,"gas","B"
136,1354,3,0,25,25,7,"gas","B"
136,1355,1,1,20,30,7,"gas","B"
136,1355,2,0,25,25,6,"gas","B"
136,1355,3,0,15,20,8,"elec","B"
136,1356,1,0,15,20,6,"elec","B"
136,1356,2,0,15,30,6,"gas","B"
136,1356,3,1,15,30,6,"elec","B"
136,1357,1,0,15,20,8,"gas","B"
136,1357,2,0,25,30,8,"elec","B"
136,1357,3,1,15,30,6,"elec","B"
136,1358,1,1,15,30,7,"gas","B"
136,1358,2,0,20,20,8,"gas","B"
136,1358,3,0,15,20,7,"elec","B"
136,1359,1,0,25,20,7,"gas","B"
136,1359,2,0,20,25,7,"gas","B"
136,1359,3,1,15,25,8,"elec","B"
136,1360,1,0,25,30,6,"elec","B"
136,1360,2,0,25,30,8,"elec","B"
136,1360,3,1,15,20,8,"gas","B"
137,1361,1,1,15,25,7,"elec","B"
137,1361,2,0,25,25,6,"gas","B"
137,1361,3,0,20,20,8,"gas","B"
137,1362,1,0,15,30,8,"elec","B"
137,1362,2,0,20,25,8,"elec","B"
137,1362,3,1,15,20,6,"gas","B"
137,1363,1,0,20,20,8,"elec","B"
137,1363,2,1,15,30,6,"gas","B"
137,1363,3,0,20,25,6,"elec","B"
137,1364,1,0,25,30,6,"elec","B"
137,1364,2,0,20,20,7,"elec","B"
137,1364,3,1,15,30,7,"elec","B"
137,1365,1,0,20,25,8,"gas","B"
137,1365,2,0,25,30,6,"elec","B"
137,1365,3,1,15,30,8,"gas","B"
137,1366,1,0,15,30,8,"elec","B"
137,1366,2,0,25,20,6,"elec","B"
137,1366,3,1,15,25,8,"gas","B"
137,1367,1,1,15,20,6,"gas","B"
137,1367,2,0,15,25,6,"elec","B"
137,1367,3,0,20,25,7,"elec","B"
137,1368,1,0,15,25,8,"gas","B"
137,1368,2,0,20,20,6,"gas","B"
137,1368,3,1,15,20,6,"gas","B"
137,1369,1,0,15,20,8,"elec","B"
137,1369,2,1,15,25,7,"gas","B"
137,1369,3,0,20,20,6,"elec","B"
137,1370,1,1,15,25,6,"elec","B"
137,1370,2,0,25,20,7,"elec","B"
137,1370,3,0,15,20,8,"gas","B"
138,1371,1,0,25,20,6,"elec","B"
138,1371,2,1,25,30,7,"elec","B"
138,1371,3,0,25,25,8,"gas","B"
138,1372,1,0,15,30,6,"elec","B"
138,1372,2,1,15,20,6,"gas","B"
138,1372,3,0,25,30,7,"elec","B"
138,1373,1,0,20,20,6,"elec","B"
138,1373,2,1,15,30,8,"gas","B"
138,1373,3,0,20,25,8,"gas","B"
138,1374,1,0,25,25,6,"elec","B"
138,1374,2,0,15,30,7,"gas","B"
138,1374,3,1,15,25,8,"elec","B"
138,1375,1,1,15,25,6,"gas","B"
138,1375,2,0,25,20,7,"elec","B"
138,1375,3,0,15,20,6,"gas","B"
138,1376,1,1,15,20,7,"gas","B"
138,1376,2,0,15,30,8,"elec","B"
138,1376,3,0,20,25,8,"elec","B"
138,1377,1,0,20,20,8,"gas","B"
138,1377,2,0,15,30,7,"gas","B"
138,1377,3,1,15,20,6,"gas","B"
138,1378,1,1,15,20,6,"gas","B"
138,1378,2,0,25,20,8,"elec","B"
138,1378,3,0,20,25,7,"gas","B"
138,1379,1,0,25,30,6,"elec","B"
138,1379,2,1,15,20,7,"gas","B"
138,1379,3,0,15,20,8,"gas","B"
138,1380,1,0,20,20,8,"gas","B"
138,1380,2,0,20,25,6,"gas","B"
138,1380,3,1,15,30,7,"gas","B"
139,1381,1,1,15,20,6,"gas","B"
139,1381,2,0,15,30,6,"elec","B"
139,1381,3,0,25,30,6,"elec","B"
139,1382,1,0,15,25,6,"gas","B"
139,1382,2,1,15,20,8,"gas","B"
139,1382,3,0,20,20,8,"gas","B"
139,1383,1,0,25,30,7,"gas","B"
139,1383,2,1,15,25,7,"elec","B"
139,1383,3,0,15,20,7,"elec","B"
139,1384,1,0,15,20,7,"gas","B"
139,1384,2,0,15,25,7,"elec","B"
139,1384,3,1,15,30,7,"elec","B"
139,1385,1,1,15,20,7,"gas","B"
139,1385,2,0,20,30,6,"elec","B"
139,1385,3,0,20,30,7,"elec","B"
139,1386,1,0,25,20,8,"gas","B"
139,1386,2,1,15,30,6,"gas","B"
139,1386,3,0,20,30,8,"gas","B"
139,1387,1,0,15,20,7,"gas","B"
139,1387,2,1,15,20,8,"gas","B"
139,1387,3,0,25,30,7,"elec","B"
139,1388,1,0,25,25,6,"gas","B"
139,1388,2,1,15,20,7,"elec","B"
139,1388,3,0,15,25,7,"gas","B"
139,1389,1,0,25,20,8,"elec","B"
139,1389,2,0,25,25,6,"gas","B"
139,1389,3,1,25,30,7,"gas","B"
139,1390,1,1,20,30,7,"gas","B"
139,1390,2,0,20,20,6,"gas","B"
139,1390,3,0,15,30,7,"elec","B"
140,1391,1,1,20,30,8,"elec","B"
140,1391,2,0,25,30,6,"gas","B"
140,1391,3,0,25,25,6,"elec","B"
140,1392,1,0,25,30,7,"elec","B"
140,1392,2,0,25,30,6,"elec","B"
140,1392,3,1,20,30,6,"elec","B"
140,1393,1,1,15,20,6,"gas","B"
140,1393,2,0,15,30,8,"elec","B"
140,1393,3,0,25,30,6,"gas","B"
140,1394,1,1,15,30,8,"elec","B"
140,1394,2,0,20,20,7,"elec","B"
140,1394,3,0,25,30,8,"elec","B"
140,1395,1,0,25,25,8,"gas","B"
140,1395,2,1,15,20,7,"elec","B"
140,1395,3,0,20,20,7,"elec","B"
140,1396,1,1,15,20,6,"gas","B"
140,1396,2,0,15,25,8,"gas","B"
140,1396,3,0,20,25,7,"gas","B"
140,1397,1,1,15,30,6,"gas","B"
140,1397,2,0,15,25,7,"gas","B"
140,1397,3,0,15,25,7,"elec","B"
140,1398,1,0,25,25,8,"elec","B"
140,1398,2,0,20,20,7,"elec","B"
140,1398,3,1,15,25,8,"elec","B"
140,1399,1,0,25,20,8,"elec","B"
140,1399,2,0,25,20,7,"elec","B"
140,1399,3,1,20,25,8,"gas","B"
140,1400,1,0,25,20,8,"elec","B"
140,1400,2,0,20,30,8,"elec","B"
140,1400,3,1,20,20,7,"gas","B"
141,1401,1,1,15,20,6,"elec","B"
141,1401,2,0,20,30,6,"elec","B"
141,1401,3,0,25,30,6,"gas","B"
141,1402,1,0,20,20,6,"gas","B"
141,1402,2,0,20,25,8,"elec","B"
141,1402,3,1,15,20,8,"gas","B"
141,1403,1,0,15,20,7,"gas","B"
141,1403,2,1,15,30,7,"elec","B"
141,1403,3,0,15,20,6,"gas","B"
141,1404,1,0,20,20,8,"elec","B"
141,1404,2,1,20,30,8,"gas","B"
141,1404,3,0,25,25,6,"elec","B"
141,1405,1,1,15,20,6,"elec","B"
141,1405,2,0,25,25,7,"gas","B"
141,1405,3,0,25,30,7,"elec","B"
141,1406,1,1,15,25,8,"elec","B"
141,1406,2,0,20,25,8,"elec","B"
141,1406,3,0,15,30,7,"elec","B"
141,1407,1,0,20,25,6,"gas","B"
141,1407,2,1,15,20,8,"gas","B"
141,1407,3,0,20,20,8,"elec","B"
141,1408,1,0,15,25,6,"elec","B"
141,1408,2,1,15,30,7,"elec","B"
141,1408,3,0,20,25,6,"elec","B"
141,1409,1,0,15,20,7,"elec","B"
141,1409,2,1,20,30,6,"gas","B"
141,1409,3,0,20,25,6,"gas","B"
141,1410,1,1,15,30,7,"gas","B"
141,1410,2,0,20,25,7,"elec","B"
141,1410,3,0,20,30,7,"gas","B"
142,1411,1,1,15,25,7,"gas","B"
142,1411,2,0,25,20,6,"gas","B"
142,1411,3,0,25,30,7,"gas","B"
142,1412,1,0,15,25,7,"elec","B"
142,1412,2,0,20,20,8,"elec","B"
142,1412,3,1,15,30,6,"gas","B"
142,1413,1,0,15,20,7,"elec","B"
142,1413,2,0,20,25,8,"gas","B"
142,1413,3,1,15,25,6,"elec","B"
142,1414,1,0,15,25,8,"elec","B"
142,1414,2,0,15,30,8,"gas","B"
142,1414,3,1,15,25,6,"gas","B"
142,1415,1,0,20,20,6,"gas","B"
142,1415,2,1,20,30,6,"gas","B"
142,1415,3,0,25,30,8,"elec","B"
142,1416,1,1,20,25,8,"elec","B"
142,1416,2,0,25,20,8,"elec","B"
142,1416,3,0,20,20,6,"gas","B"
142,1417,1,0,25,20,7,"gas","B"
142,1417,2,0,20,25,8,"elec","B"
142,1417,3,1,15,30,6,"elec","B"
142,1418,1,0,20,20,6,"elec","B"
142,1418,2,1,20,30,8,"elec","B"
142,1418,3,0,25,30,6,"elec","B"
142,1419,1,1,20,30,6,"gas","B"
142,1419,2,0,25,20,6,"gas","B"
142,1419,3,0,20,30,8,"elec","B"
142,1420,1,0,20,25,8,"elec","B"
142,1420,2,0,25,20,6,"elec","B"
142,1420,3,1,15,30,6,"gas","B"
143,1421,1,0,15,30,8,"elec","B"
143,1421,2,0,20,20,8,"elec","B"
143,1421,3,1,15,25,7,"elec","B"
143,1422,1,0,15,20,7,"elec","B"
143,1422,2,0,20,20,6,"gas","B"
143,1422,3,1,15,25,6,"gas","B"
143,1423,1,0,25,20,6,"elec","B"
143,1423,2,1,15,30,8,"gas","B"
143,1423,3,0,25,30,7,"elec","B"
143,1424,1,0,20,20,7,"gas","B"
143,1424,2,1,20,30,6,"gas","B"
143,1424,3,0,25,30,8,"elec","B"
143,1425,1,1,15,25,8,"elec","B"
143,1425,2,0,20,25,8,"elec","B"
143,1425,3,0,25,30,8,"gas","B"
143,1426,1,1,20,25,7,"gas","B"
143,1426,2,0,20,25,8,"elec","B"
143,1426,3,0,25,20,8,"gas","B"
143,1427,1,0,25,20,7,"elec","B"
143,1427,2,0,25,20,6,"gas","B"
143,1427,3,1,20,25,6,"elec","B"
143,1428,1,1,15,25,8,"gas","B"
143,1428,2,0,20,25,8,"elec","B"
143,1428,3,0,15,20,7,"elec","B"
143,1429,1,0,25,20,8,"gas","B"
143,1429,2,1,15,30,7,"gas","B"
143,1429,3,0,15,25,6,"gas","B"
143,1430,1,0,20,20,8,"elec","B"
143,1430,2,0,20,25,8,"gas","B"
143,1430,3,1,15,25,6,"gas","B"
144,1431,1,0,20,25,8,"elec","B"
144,1431,2,1,15,30,6,"elec","B"
144,1431,3,0,25,25,8,"elec","B"
144,1432,1,0,20,25,6,"elec","B"
144,1432,2,1,15,20,7,"gas","B"
144,1432,3,0,15,20,8,"elec","B"
144,1433,1,0,25,25,7,"gas","B"
144,1433,2,1,15,20,7,"gas","B"
144,1433,3,0,20,20,7,"elec","B"
144,1434,1,1,15,20,6,"gas","B"
144,1434,2,0,25,25,7,"elec","B"
144,1434,3,0,15,20,8,"gas","B"
144,1435,1,0,20,30,8,"gas","B"
144,1435,2,1,15,20,7,"gas","B"
144,1435,3,0,20,20,7,"gas","B"
144,1436,1,1,15,25,8,"gas","B"
144,1436,2,0,25,20,7,"gas","B"
144,1436,3,0,25,25,6,"gas","B"
144,1437,1,0,20,25,8,"elec","B"
144,1437,2,1,20,20,6,"elec","B"
144,1437,3,0,25,30,7,"gas","B"
144,1438,1,0,25,25,8,"gas","B"
144,1438,2,0,20,20,8,"elec","B"
144,1438,3,1,15,25,8,"elec","B"
144,1439,1,1,20,20,7,"gas","B"
144,1439,2,0,20,30,7,"elec","B"
144,1439,3,0,25,30,8,"gas","B"
144,1440,1,0,25,25,6,"elec","B"
144,1440,2,0,25,20,6,"gas","B"
144,1440,3,1,15,30,7,"elec","B"
145,1441,1,0,20,30,7,"gas","B"
145,1441,2,1,15,20,8,"gas","B"
145,1441,3,0,20,20,7,"gas","B"
145,1442,1,1,15,25,8,"elec","B"
145,1442,2,0,20,25,8,"gas","B"
145,1442,3,0,25,25,8,"gas","B"
145,1443,1,1,15,20,6,"gas","B"
145,1443,2,0,15,25,6,"elec","B"
145,1443,3,0,20,25,8,"gas","B"
145,1444,1,1,15,25,8,"gas","B"
145,1444,2,0,20,25,7,"elec","B"
145,1444,3,0,15,30,8,"elec","B"
145,1445,1,0,20,20,8,"elec","B"
145,1445,2,0,20,20,6,"elec","B"
145,1445,3,1,15,20,7,"elec","B"
145,1446,1,1,15,20,6,"gas","B"
145,1446,2,0,15,25,6,"elec","B"
145,1446,3,0,20,25,8,"gas","B"
145,1447,1,1,15,20,7,"elec","B"
145,1447,2,0,15,25,6,"elec","B"
145,1447,3,0,25,20,8,"elec","B"
145,1448,1,0,25,25,8,"gas","B"
145,1448,2,0,25,30,7,"elec","B"
145,1448,3,1,20,25,6,"gas","B"
145,1449,1,0,20,30,8,"elec","B"
145,1449,2,1,20,25,8,"gas","B"
145,1449,3,0,25,20,6,"elec","B"
145,1450,1,1,15,30,6,"elec","B"
145,1450,2,0,25,25,7,"elec","B"
145,1450,3,0,20,30,8,"elec","B"
146,1451,1,0,25,25,8,"gas","B"
146,1451,2,0,25,30,6,"gas","B"
146,1451,3,1,20,20,7,"elec","B"
146,1452,1,0,20,25,7,"elec","B"
146,1452,2,1,15,20,6,"elec","B"
146,1452,3,0,20,25,6,"elec","B"
146,1453,1,1,15,30,7,"elec","B"
146,1453,2,0,25,25,6,"gas","B"
146,1453,3,0,15,20,6,"elec","B"
146,1454,1,0,25,20,6,"gas","B"
146,1454,2,1,25,30,7,"gas","B"
146,1454,3,0,25,25,7,"gas","B"
146,1455,1,0,20,20,8,"elec","B"
146,1455,2,0,20,25,7,"gas","B"
146,1455,3,1,15,20,8,"elec","B"
146,1456,1,1,20,20,8,"gas","B"
146,1456,2,0,20,20,8,"elec","B"
146,1456,3,0,25,30,6,"elec","B"
146,1457,1,0,20,30,8,"gas","B"
146,1457,2,1,15,20,7,"elec","B"
146,1457,3,0,25,25,6,"elec","B"
146,1458,1,0,25,25,8,"gas","B"
146,1458,2,0,20,20,6,"gas","B"
146,1458,3,1,15,20,6,"gas","B"
146,1459,1,0,20,25,7,"gas","B"
146,1459,2,1,15,30,7,"elec","B"
146,1459,3,0,20,20,8,"elec","B"
146,1460,1,1,15,25,7,"elec","B"
146,1460,2,0,20,25,7,"elec","B"
146,1460,3,0,25,25,6,"gas","B"
147,1461,1,0,25,20,7,"gas","B"
147,1461,2,0,25,20,8,"elec","B"
147,1461,3,1,20,30,7,"elec","B"
147,1462,1,0,20,20,7,"elec","B"
147,1462,2,1,15,25,6,"gas","B"
147,1462,3,0,25,30,7,"elec","B"
147,1463,1,0,15,20,6,"elec","B"
147,1463,2,1,15,20,8,"gas","B"
147,1463,3,0,25,20,8,"elec","B"
147,1464,1,0,20,30,6,"elec","B"
147,1464,2,0,25,20,7,"elec","B"
147,1464,3,1,15,30,7,"gas","B"
147,1465,1,1,15,25,6,"gas","B"
147,1465,2,0,25,30,6,"elec","B"
147,1465,3,0,20,20,6,"gas","B"
147,1466,1,0,25,30,7,"elec","B"
147,1466,2,0,25,30,8,"gas","B"
147,1466,3,1,20,20,8,"elec","B"
147,1467,1,1,15,30,7,"elec","B"
147,1467,2,0,20,30,7,"gas","B"
147,1467,3,0,20,20,8,"elec","B"
147,1468,1,1,20,20,8,"elec","B"
147,1468,2,0,25,20,6,"elec","B"
147,1468,3,0,25,30,6,"gas","B"
147,1469,1,0,25,30,7,"gas","B"
147,1469,2,0,20,25,7,"gas","B"
147,1469,3,1,15,20,6,"gas","B"
147,1470,1,0,25,25,7,"gas","B"
147,1470,2,0,15,25,7,"gas","B"
147,1470,3,1,15,25,6,"gas","B"
148,1471,1,0,25,30,8,"elec","B"
148,1471,2,1,15,25,6,"elec","B"
148,1471,3,0,20,20,6,"gas","B"
148,1472,1,1,15,30,6,"gas","B"
148,1472,2,0,20,30,8,"elec","B"
148,1472,3,0,15,20,7,"elec","B"
148,1473,1,0,25,25,8,"gas","B"
148,1473,2,1,25,20,6,"gas","B"
148,1473,3,0,25,25,6,"elec","B"
148,1474,1,0,15,25,7,"gas","B"
148,1474,2,0,20,25,8,"elec","B"
148,1474,3,1,15,25,8,"gas","B"
148,1475,1,1,15,25,6,"elec","B"
148,1475,2,0,25,25,6,"elec","B"
148,1475,3,0,20,30,6,"gas","B"
148,1476,1,0,15,20,7,"gas","B"
148,1476,2,0,25,25,6,"gas","B"
148,1476,3,1,15,30,8,"elec","B"
148,1477,1,0,25,20,8,"gas","B"
148,1477,2,0,20,25,8,"elec","B"
148,1477,3,1,20,30,7,"gas","B"
148,1478,1,1,15,30,7,"gas","B"
148,1478,2,0,20,25,8,"gas","B"
148,1478,3,0,20,20,6,"gas","B"
148,1479,1,0,20,20,8,"gas","B"
148,1479,2,0,25,20,7,"gas","B"
148,1479,3,1,15,25,6,"gas","B"
148,1480,1,1,20,25,7,"gas","B"
148,1480,2,0,25,25,7,"elec","B"
148,1480,3,0,20,30,8,"elec","B"
149,1481,1,0,25,30,6,"elec","B"
149,1481,2,0,25,30,7,"gas","B"
149,1481,3,1,15,20,6,"gas","B"
149,1482,1,0,20,20,8,"elec","B"
149,1482,2,0,25,20,6,"elec","B"
149,1482,3,1,15,25,8,"elec","B"
149,1483,1,0,25,25,7,"elec","B"
149,1483,2,0,25,20,6,"gas","B"
149,1483,3,1,20,30,8,"gas","B"
149,1484,1,0,25,25,6,"gas","B"
149,1484,2,0,15,25,7,"gas","B"
149,1484,3,1,15,30,7,"elec","B"
149,1485,1,0,20,30,6,"gas","B"
149,1485,2,1,15,30,8,"gas","B"
149,1485,3,0,15,20,6,"elec","B"
149,1486,1,1,15,20,8,"elec","B"
149,1486,2,0,25,25,6,"gas","B"
149,1486,3,0,20,20,6,"elec","B"
149,1487,1,1,20,25,6,"elec","B"
149,1487,2,0,25,30,7,"gas","B"
149,1487,3,0,25,20,7,"elec","B"
149,1488,1,0,25,30,7,"gas","B"
149,1488,2,1,20,30,7,"gas","B"
149,1488,3,0,15,20,6,"elec","B"
149,1489,1,1,15,30,6,"gas","B"
149,1489,2,0,25,30,8,"elec","B"
149,1489,3,0,25,20,8,"elec","B"
149,1490,1,0,20,25,6,"elec","B"
149,1490,2,0,20,25,8,"elec","B"
149,1490,3,1,15,30,6,"gas","B"
150,1491,1,0,20,25,6,"elec","B"
150,1491,2,0,25,30,6,"gas","B"
150,1491,3,1,20,20,6,"elec","B"
150,1492,1,0,25,30,7,"gas","B"
150,1492,2,1,15,30,6,"gas","B"
150,1492,3,0,15,20,7,"gas","B"
150,1493,1,0,25,20,6,"gas","B"
150,1493,2,0,20,20,8,"gas","B"
150,1493,3,1,15,20,6,"gas","B"
150,1494,1,1,15,25,7,"elec","B"
150,1494,2,0,25,20,6,"gas","B"
150,1494,3,0,20,30,8,"elec","B"
150,1495,1,0,25,25,8,"gas","B"
150,1495,2,1,20,25,6,"gas","B"
150,1495,3,0,20,20,7,"gas","B"
150,1496,1,0,15,20,8,"elec","B"
150,1496,2,1,15,25,7,"elec","B"
150,1496,3,0,20,20,6,"elec","B"
150,1497,1,0,25,30,6,"elec","B"
150,1497,2,1,15,25,6,"gas","B"
150,1497,3,0,20,25,8,"gas","B"
150,1498,1,0,15,20,6,"elec","B"
150,1498,2,1,15,25,7,"elec","B"
150,1498,3,0,20,20,8,"elec","B"
150,1499,1,0,20,20,8,"elec","B"
150,1499,2,1,20,30,7,"elec","B"
150,1499,3,0,20,20,7,"elec","B"
150,1500,1,1,15,25,8,"elec","B"
150,1500,2,0,25,20,8,"gas","B"
150,1500,3,0,15,30,7,"elec","B"
151,1501,1,1,15,30,8,"gas","B"
151,1501,2,0,20,20,6,"gas","B"
151,1501,3,0,20,20,8,"gas","B"
151,1502,1,0,15,20,8,"elec","B"
151,1502,2,0,25,20,6,"elec","B"
151,1502,3,1,15,20,7,"gas","B"
151,1503,1,0,20,20,6,"elec","B"
151,1503,2,1,15,30,6,"gas","B"
151,1503,3,0,20,30,8,"elec","B"
151,1504,1,0,25,20,6,"elec","B"
151,1504,2,1,15,30,7,"elec","B"
151,1504,3,0,25,25,7,"elec","B"
151,1505,1,1,15,25,8,"elec","B"
151,1505,2,0,15,30,8,"elec","B"
